CA,53.57,-113.52
CA,53.55,-113.52
CA,53.54,-113.43
CA,53.48,-113.37
CA,53.46,-113.49
CA,53.54,-113.5
CA,53.52,-113.52
CA,53.52,-113.62
CA,53.54,-113.5
CA,53.63,-113.41
CA,53.6,-113.49
CA,53.45,-113.48
CA,53.6,-113.42
CA,53.45,-113.57
CA,53.57,-113.51
CA,53.52,-113.5
CA,53.44,-113.61
CA,53.56,-113.51
CA,53.52,-113.63
CA,53.6,-113.45
CA,53.52,-113.53
CA,53.44,-113.62
CA,53.45,-113.51
CA,53.54,-113.58
CA,53.49,-113.67
CA,53.51,-113.68
CA,53.49,-113.52
CA,53.54,-113.49
CA,53.52,-113.52
CA,53.54,-113.42
CA,53.45,-113.43
CA,53.54,-113.58
CA,53.63,-113.54
CA,53.55,-113.53
CA,53.46,-113.52
CA,53.51,-113.5
CA,53.6,-113.56
CA,53.54,-113.53
CA,53.55,-113.49
CA,53.47,-113.41
CA,53.55,-113.5
CA,53.55,-113.49
CA,53.52,-113.59
CA,53.61,-113.41
CA,53.54,-113.62
CA,53.53,-113.53
CA,53.47,-113.59
CA,53.56,-113.55
CA,53.42,-113.42
CA,53.53,-113.62
CA,53.45,-113.49
CA,53.52,-113.62
CA,53.47,-113.49
CA,53.62,-113.43
CA,53.53,-113.62
CA,53.43,-113.6
CA,53.49,-113.51
CA,53.43,-113.48
CA,53.55,-113.49
CA,56.73,-111.43
CA,56.76,-111.44
CA,56.66,-111.15
CA,56.72,-111.36
CA,56.72,-111.37
CA,53.69,-113.21
CA,53.69,-113.22
CA,55.18,-118.79
CA,55.16,-118.79
CA,55.14,-118.8
CA,55.17,-118.77
CA,55.17,-118.82
CA,53.41,-117.59
CA,53.27,-113.55
CA,53.27,-113.55
CA,49.69,-112.89
CA,49.68,-112.8
CA,49.67,-112.79
CA,49.69,-112.89
CA,49.7,-112.84
CA,49.68,-112.87
CA,53.28,-110.06
CA,53.28,-110.01
CA,50,-110.65
CA,50.03,-110.69
CA,50.01,-110.66
CA,49.7,-112.83
CA,50.71,-113.97
CA,50.72,-113.98
CA,52.24,-113.81
CA,52.26,-113.81
CA,52.25,-113.81
CA,52.24,-113.82
CA,52.25,-113.82
CA,52.29,-113.81
CA,52.29,-113.77
CA,52.29,-113.84
CA,52.21,-113.82
CA,51.2,-113.99
CA,51.21,-113.99
CA,53.51,-113.32
CA,53.53,-113.3
CA,53.57,-113.27
CA,53.56,-113.32
CA,53.54,-113.31
CA,53.51,-113.31
CA,53.54,-113.91
CA,53.54,-113.88
CA,53.54,-113.93
CA,53.65,-113.58
CA,53.64,-113.63
CA,53.67,-113.64
CA,53.62,-113.61
CA,53.65,-113.63
CA,53.65,-113.62
CA,53.65,-113.63
CA,53.54,-113.98
CA,51.04,-113.39
CA,52.96,-113.39
CA,49.04,-122.22
CA,49.04,-122.27
CA,49.05,-122.31
CA,49.04,-122.29
CA,49.03,-122.27
CA,49.04,-122.31
CA,49.06,-122.38
CA,49.06,-122.46
CA,49.05,-122.32
CA,49.04,-122.27
CA,49.05,-122.32
CA,49.06,-122.38
CA,49.06,-122.46
CA,49.28,-122.92
CA,49.26,-123.01
CA,49.28,-122.97
CA,49.27,-123
CA,49.23,-123
CA,49.28,-123
CA,49.23,-123
CA,49.23,-123
CA,49.23,-123
CA,49.2,-122.98
CA,49.26,-122.98
CA,49.27,-123
CA,49.25,-123.02
CA,49.27,-123
CA,49.28,-122.97
CA,49.25,-122.89
CA,49.23,-123
CA,49.28,-122.91
CA,49.23,-123
CA,49.2,-122.98
CA,49.23,-123
CA,49.22,-122.96
CA,49.25,-122.9
CA,49.25,-122.97
CA,49.28,-123.01
CA,50.03,-125.25
CA,50.03,-125.25
CA,49.3,-117.66
CA,49.11,-121.96
CA,49.17,-121.96
CA,49.17,-121.95
CA,49.14,-121.96
CA,49.14,-121.96
CA,49.15,-121.98
CA,49.16,-121.96
CA,49.1,-121.96
CA,49.05,-122.32
CA,49.12,-122.73
CA,49.25,-122.82
CA,49.28,-122.8
CA,49.3,-122.8
CA,49.28,-122.8
CA,49.26,-122.84
CA,49.28,-122.81
CA,49.27,-122.76
CA,49.23,-122.84
CA,49.28,-122.79
CA,49.71,-124.96
CA,49.68,-124.99
CA,49.53,-115.75
CA,49.51,-115.77
CA,55.75,-120.22
CA,55.75,-120.22
CA,49.01,-123.13
CA,49.12,-122.89
CA,49.12,-122.89
CA,49.09,-123.08
CA,49.13,-122.89
CA,49.09,-123.08
CA,48.79,-123.71
CA,48.78,-123.7
CA,48.78,-123.7
CA,53.54,-113.51
CA,49.51,-115.06
CA,56.24,-120.85
CA,49.41,-123.53
CA,50.67,-120.35
CA,50.67,-120.35
CA,50.65,-120.37
CA,50.65,-120.38
CA,50.67,-120.36
CA,50.7,-120.36
CA,50.67,-120.33
CA,50.66,-120.36
CA,50.68,-120.28
CA,50.7,-120.36
CA,49.86,-119.49
CA,49.89,-119.49
CA,49.88,-119.44
CA,49.84,-119.49
CA,49.88,-119.48
CA,49.88,-119.44
CA,49.87,-119.47
CA,49.89,-119.43
CA,49.89,-119.5
CA,49.95,-119.39
CA,49.9,-119.41
CA,49.89,-119.39
CA,49.95,-119.43
CA,49.88,-119.43
CA,49.92,-119.44
CA,48.98,-123.8
CA,49.11,-122.66
CA,48.46,-123.5
CA,48.44,-123.51
CA,48.45,-123.5
CA,49.16,-122.66
CA,49.11,-122.67
CA,49.11,-122.66
CA,49.11,-122.67
CA,49.1,-122.65
CA,49.08,-122.67
CA,49.16,-122.67
CA,49.11,-122.67
CA,49.16,-122.64
CA,49.1,-122.64
CA,49.13,-122.67
CA,49.11,-122.67
CA,49.22,-122.56
CA,49.22,-122.59
CA,49.22,-122.59
CA,49.22,-122.66
CA,49.22,-122.66
CA,50.12,-120.76
CA,49.13,-122.32
CA,49.13,-122.32
CA,49.23,-124.04
CA,49.18,-123.95
CA,49.16,-123.95
CA,49.19,-123.96
CA,49.16,-123.93
CA,49.21,-124.01
CA,49.24,-124.05
CA,49.5,-117.28
CA,49.22,-122.91
CA,49.23,-122.89
CA,49.21,-122.9
CA,49.21,-122.92
CA,49.2,-122.91
CA,49.22,-122.91
CA,49.19,-122.95
CA,49.22,-122.89
CA,49.21,-122.92
CA,49.2,-122.92
CA,49.2,-122.91
CA,49.32,-123.07
CA,49.31,-123.04
CA,49.34,-123.04
CA,49.33,-123.09
CA,49.31,-123.04
CA,49.32,-123.07
CA,49.32,-123.1
CA,49.31,-123.08
CA,49.32,-122.97
CA,49.31,-122.95
CA,49.34,-123.1
CA,49.34,-123.07
CA,49.32,-123.11
CA,49.31,-123.08
CA,49.32,-124.3
CA,49.48,-119.59
CA,49.5,-119.59
CA,49.47,-119.58
CA,49.5,-119.62
CA,49.23,-122.69
CA,49.27,-124.79
CA,49.26,-122.78
CA,49.25,-122.74
CA,49.26,-122.77
CA,49.27,-122.78
CA,49.24,-122.76
CA,49.28,-122.83
CA,49.28,-122.83
CA,49.28,-122.86
CA,49.84,-124.52
CA,49.84,-124.52
CA,53.92,-122.78
CA,53.91,-122.78
CA,53.87,-122.78
CA,53.91,-122.74
CA,53.9,-122.78
CA,54.31,-130.32
CA,52.98,-122.5
CA,51.01,-118.22
CA,49.15,-123.18
CA,49.13,-123.09
CA,49.17,-123.14
CA,49.12,-123.18
CA,49.19,-123.18
CA,49.19,-123.08
CA,49.19,-123.13
CA,49.17,-123.14
CA,49.19,-123.18
CA,49.15,-123.16
CA,49.19,-123.18
CA,49.2,-123.18
CA,49.17,-123.14
CA,49.14,-123.14
CA,49.17,-123.18
CA,49.19,-123.18
CA,49.17,-123.15
CA,49.2,-123.18
CA,49.16,-123.16
CA,49.17,-123.14
CA,48.45,-123.39
CA,48.46,-123.38
CA,50.69,-119.3
CA,49.47,-123.75
CA,48.65,-123.4
CA,48.65,-123.4
CA,48.64,-123.43
CA,54.82,-127.19
CA,49.03,-122.8
CA,49.74,-123.13
CA,49.7,-123.15
CA,49.14,-122.89
CA,49.19,-122.8
CA,49.19,-122.85
CA,49.1,-122.73
CA,49.13,-122.84
CA,49.05,-122.8
CA,49.03,-122.87
CA,49.05,-122.78
CA,49.18,-122.84
CA,49.2,-122.78
CA,49.16,-122.89
CA,49.05,-122.8
CA,49.06,-122.8
CA,49.1,-122.8
CA,49.19,-122.8
CA,49.14,-122.84
CA,49.11,-122.74
CA,49.19,-122.8
CA,49.18,-122.84
CA,49.18,-122.87
CA,49.19,-122.8
CA,49.06,-122.81
CA,49.16,-122.8
CA,49.19,-122.84
CA,49.12,-122.7
CA,49.16,-122.78
CA,49.19,-122.85
CA,49.05,-122.78
CA,49.19,-122.84
CA,49.16,-122.8
CA,54.52,-128.59
CA,49.02,-123.07
CA,49.04,-123.08
CA,49.02,-123.07
CA,49.27,-123.12
CA,49.29,-123.13
CA,49.27,-123.15
CA,49.28,-123.12
CA,49.27,-123.15
CA,49.25,-123.13
CA,49.26,-123.25
CA,49.29,-123.12
CA,49.26,-123.17
CA,49.29,-123.12
CA,49.27,-123.14
CA,49.28,-123.05
CA,49.29,-123.14
CA,49.27,-123.24
CA,49.29,-123.12
CA,49.37,-123.1
CA,49.25,-123.13
CA,49.27,-123.25
CA,49.29,-123.12
CA,49.23,-123.09
CA,49.28,-123.13
CA,49.29,-123.12
CA,49.23,-123.05
CA,49.23,-123.12
CA,49.26,-123.12
CA,49.26,-123.17
CA,49.29,-123.12
CA,49.26,-123.1
CA,49.29,-123.11
CA,49.21,-123.14
CA,49.21,-123.11
CA,49.29,-123.12
CA,49.27,-123.1
CA,49.27,-123.14
CA,49.22,-123.04
CA,49.29,-123.13
CA,49.24,-123.12
CA,49.28,-123.11
CA,49.27,-123.11
CA,49.28,-123.12
CA,49.22,-123.11
CA,49.26,-123.17
CA,49.26,-123.21
CA,49.25,-123.11
CA,49.28,-123.12
CA,49.29,-123.12
CA,49.21,-123.14
CA,49.28,-123.13
CA,49.27,-123.12
CA,49.24,-123.15
CA,49.27,-123.1
CA,49.26,-123.01
CA,49.23,-123.16
CA,49.26,-123.11
CA,49.28,-123.12
CA,49.21,-123.12
CA,49.28,-123.12
CA,49.27,-123.16
CA,49.28,-123.07
CA,49.28,-123.12
CA,49.28,-123.1
CA,49.28,-123.13
CA,49.28,-123.12
CA,49.28,-123.12
CA,49.29,-123.11
CA,49.26,-123.12
CA,49.28,-123.12
CA,49.28,-123.12
CA,49.23,-123.16
CA,49.28,-123.09
CA,49.29,-123.14
CA,49.27,-123.09
CA,49.28,-123.11
CA,49.29,-123.12
CA,49.26,-123.25
CA,49.26,-123.13
CA,49.23,-123.02
CA,49.26,-123.03
CA,49.26,-123.12
CA,49.28,-123.13
CA,49.26,-123.14
CA,49.26,-123.11
CA,49.28,-123.13
CA,49.27,-123.16
CA,49.29,-123.14
CA,49.26,-123.17
CA,49.23,-123.12
CA,49.25,-123.19
CA,49.21,-123.13
CA,49.26,-123.07
CA,49.27,-123.15
CA,49.28,-123.05
CA,49.27,-123.07
CA,49.26,-123.14
CA,49.29,-123.11
CA,49.24,-123.09
CA,49.28,-123.12
CA,49.28,-123.11
CA,49.28,-123.12
CA,49.29,-123.14
CA,49.26,-123.14
CA,49.26,-123.04
CA,49.27,-123.17
CA,49.28,-123.12
CA,49.23,-123.03
CA,49.28,-123.13
CA,49.28,-123.12
CA,49.28,-123.11
CA,49.25,-123.12
CA,49.23,-123.07
CA,49.26,-123.07
CA,50.28,-119.27
CA,50.26,-119.27
CA,50.26,-119.28
CA,50.28,-119.28
CA,50.28,-119.28
CA,48.42,-123.38
CA,48.47,-123.43
CA,48.45,-123.33
CA,48.5,-123.38
CA,48.43,-123.38
CA,48.46,-123.33
CA,48.43,-123.37
CA,48.45,-123.4
CA,48.42,-123.37
CA,48.42,-123.37
CA,48.43,-123.32
CA,48.46,-123.3
CA,48.45,-123.37
CA,48.45,-123.37
CA,48.42,-123.37
CA,48.43,-123.37
CA,48.48,-123.33
CA,48.41,-123.34
CA,48.43,-123.37
CA,48.42,-123.36
CA,48.47,-123.33
CA,48.44,-123.51
CA,48.43,-123.36
CA,48.42,-123.36
CA,48.47,-123.36
CA,48.43,-123.32
CA,48.45,-123.37
CA,48.45,-123.34
CA,48.46,-123.37
CA,49.83,-119.63
CA,49.33,-123.18
CA,49.33,-123.16
CA,49.33,-123.14
CA,49.37,-123.27
CA,49.35,-123.25
CA,49.35,-123.25
CA,49.33,-123.14
CA,49.84,-119.62
US,45.54,-122.78
US,45.55,-122.84
US,45.58,-122.57
US,45.5,-122.69
US,45.46,-122.58
US,45.52,-122.68
US,45.53,-122.62
US,45.47,-122.7
US,45.53,-122.66
US,45.57,-122.6
US,45.45,-122.58
US,45.53,-122.66
US,45.53,-122.62
US,45.56,-122.87
US,45.53,-122.66
US,45.51,-122.73
US,45.56,-122.53
US,45.52,-122.68
US,45.52,-122.68
US,45.52,-122.68
US,45.59,-122.59
US,45.52,-122.68
US,45.59,-122.75
US,45.61,-122.68
US,45.57,-122.66
US,45.53,-122.68
US,45.41,-122.75
US,45.52,-122.69
US,45.47,-122.75
US,45.51,-122.68
US,45.47,-122.71
US,45.51,-122.64
US,45.52,-122.54
US,45.53,-122.66
US,45.53,-122.6
US,45.57,-122.56
US,45.45,-122.72
US,45.53,-122.68
US,45.5,-122.63
US,45.49,-122.73
US,45.52,-122.69
US,45.53,-122.69
US,45.52,-122.61
US,45.46,-122.68
US,45.52,-122.68
US,45.52,-122.75
US,45.53,-122.81
US,45.52,-122.68
US,45.58,-122.68
US,45.52,-122.7
US,45.55,-122.59
US,45.52,-122.64
US,45.52,-122.68
US,45.55,-122.84
US,45.58,-122.73
US,45.48,-122.69
US,45.52,-122.68
US,45.5,-122.67
US,45.52,-122.75
US,45.57,-122.66
US,45.51,-122.68
US,45.51,-122.68
US,45.53,-122.54
US,45.52,-122.68
US,45.48,-122.67
US,45.53,-122.56
US,45.59,-122.59
US,45.53,-122.65
US,45.52,-122.68
US,45.52,-122.69
US,45.51,-122.68
US,45.5,-122.62
US,45.59,-122.75
US,45.51,-122.63
US,45.55,-122.65
US,45.51,-122.69
US,45.53,-122.81
US,45.53,-122.56
US,45.52,-122.68
US,45.49,-122.58
US,45.52,-122.68
US,45.5,-122.54
US,45.52,-122.68
US,45.53,-122.65
US,45.55,-122.71
US,45.46,-122.65
US,45.51,-122.68
US,45.52,-122.68
US,45.52,-122.56
US,45.61,-122.68
US,45.61,-122.68
US,44.3,-120.83
US,44.27,-121.19
US,44.27,-121.18
US,44.26,-121.18
US,44.26,-121.18
US,43.23,-123.37
US,43.23,-123.37
US,43.23,-123.35
US,44.94,-123.04
US,44.91,-123.04
US,44.97,-122.98
US,44.95,-123.05
US,44.94,-123.02
US,44.9,-123.04
US,44.94,-122.98
US,44.87,-123.02
US,44.94,-123.06
US,44.96,-123.03
US,44.91,-123.04
US,44.97,-122.98
US,45,-123.03
US,45.4,-122.28
US,45.4,-122.29
US,45.4,-122.28
US,45.74,-122.88
US,45.99,-123.92
US,45.37,-122.84
US,45.37,-122.84
US,45.35,-122.85
US,45.37,-122.84
US,45,-122.79
US,44.06,-123.02
US,44.05,-122.93
US,44.08,-123.04
US,44.07,-123.04
US,44.06,-123
US,45.85,-122.83
US,45.85,-122.83
US,44.81,-122.8
US,43.87,-121.44
US,44.4,-122.73
US,45.6,-121.19
US,45.61,-121.2
US,45.61,-121.2
US,45.4,-122.8
US,45.39,-122.75
US,45.44,-122.81
US,45.42,-122.78
US,45.44,-122.75
US,45.41,-122.79
US,45.43,-122.82
US,45.44,-122.78
US,45.45,-122.78
US,45.45,-122.78
US,45.44,-122.75
US,45.45,-122.78
US,45.47,-123.85
US,45.46,-123.85
US,45.53,-122.41
US,45.52,-122.4
US,45.52,-122.4
US,45.5,-122.91
US,45.38,-122.76
US,45.38,-122.77
US,45.38,-122.75
US,46.16,-123.9
US,46.16,-123.9
US,45.37,-122.61
US,45.39,-122.64
US,45.36,-122.65
US,45.36,-122.65
US,45.34,-122.77
US,45.3,-122.77
US,45.3,-122.77
US,45.3,-122.77
US,45.53,-122.43
US,45.53,-122.43
US,45.16,-122.88
US,45.15,-122.83
US,45.15,-122.83
US,45.15,-122.88
US,45.48,-122.62
US,40.09,-75.09
US,40.13,-75.12
US,40.65,-75.44
US,40.6,-75.47
US,40.59,-75.55
US,40.61,-75.54
US,40.57,-75.56
US,40.56,-75.49
US,40.64,-75.44
US,40.01,-75.29
US,40.01,-75.24
US,40.7,-80.3
US,40.03,-78.49
US,39.97,-78.52
US,40.14,-79.84
US,40.34,-80.05
US,40.34,-80.03
US,40.34,-80.06
US,40.35,-80.05
US,40.65,-75.3
US,40.66,-75.42
US,41.01,-76.45
US,41.01,-76.45
US,40.2,-76.02
US,40,-78.24
US,40.38,-80.1
US,40.35,-80.11
US,39.88,-75.4
US,39.96,-75.35
US,39.98,-75.35
US,40.02,-75.32
US,40.88,-79.95
US,40.24,-76.93
US,40.22,-76.93
US,40.24,-76.94
US,40.26,-80.17
US,40.2,-77.18
US,40.2,-77.16
US,40.2,-77.16
US,40.27,-75.24
US,39.94,-77.63
US,39.94,-77.63
US,40.08,-75.16
US,41.21,-79.38
US,41.49,-75.7
US,40.16,-75.48
US,40.09,-75.29
US,40.7,-80.11
US,40.69,-80.08
US,40.68,-80.11
US,40.05,-75.41
US,41.47,-75.64
US,40.27,-75.13
US,40.32,-75.13
US,40.31,-75.13
US,40.14,-75.17
US,40.14,-75.31
US,40.69,-75.27
US,40.72,-75.28
US,39.98,-75.44
US,40.14,-76.59
US,40.15,-75.83
US,40.28,-77.07
US,40.17,-76.16
US,42.07,-80.1
US,42.1,-80.13
US,42.06,-80.09
US,42.05,-80.09
US,42.13,-80.09
US,42.06,-80.1
US,40.03,-75.62
US,40.03,-75.63
US,40.05,-75.66
US,40.04,-75.63
US,40.03,-75.63
US,40.05,-75.66
US,40.45,-80.18
US,40.15,-75
US,40.11,-75.21
US,40.1,-75.21
US,39.84,-77.2
US,40.64,-79.94
US,40.62,-80.01
US,39.88,-75.53
US,39.86,-75.54
US,39.88,-75.54
US,40.3,-79.5
US,40.31,-79.58
US,41.14,-80.16
US,39.83,-76.99
US,39.77,-76.96
US,40.33,-76.86
US,40.25,-76.81
US,40.31,-76.81
US,40.28,-76.82
US,40.3,-76.85
US,40.25,-76.83
US,39.97,-75.3
US,39.97,-75.32
US,40.56,-75.34
US,41.23,-80.45
US,40.26,-76.68
US,40.27,-76.65
US,40.29,-76.65
US,40.22,-76.79
US,40.18,-75.13
US,40.09,-75.09
US,40.17,-75.07
US,40.61,-79.18
US,40.62,-79.16
US,40.32,-79.69
US,40.26,-75.09
US,40.1,-75.13
US,40.97,-75.64
US,40.28,-78.85
US,39.86,-75.68
US,40.09,-75.39
US,40.09,-75.39
US,40.08,-75.4
US,40.09,-75.36
US,40.09,-75.36
US,40.09,-75.39
US,40.09,-75.38
US,40.09,-75.37
US,40.51,-75.78
US,40.03,-76.2
US,40.03,-76.22
US,40.07,-76.34
US,40.07,-76.34
US,40.04,-76.34
US,40.08,-76.32
US,40.18,-74.88
US,40.18,-74.91
US,40.18,-74.88
US,40.18,-74.88
US,40.25,-75.29
US,40.29,-79.39
US,40.21,-76.57
US,40.56,-75.41
US,40.96,-76.89
US,40.98,-76.88
US,40.06,-75.65
US,40.13,-76.3
US,40.13,-76.31
US,41.14,-77.46
US,40.31,-76.8
US,40.05,-75.52
US,40.28,-80.08
US,40.27,-80.13
US,40.3,-80.1
US,40.25,-77.03
US,40.25,-77.01
US,40.25,-77.01
US,40.19,-76.98
US,39.92,-75.38
US,40.2,-76.76
US,40.68,-80.3
US,40.68,-80.3
US,40.43,-79.79
US,40.44,-79.77
US,40.24,-75.24
US,40.52,-80.22
US,41.36,-75.68
US,41.1,-75.33
US,41.24,-76.83
US,40.43,-79.7
US,40.36,-74.95
US,40.59,-79.75
US,40.21,-79.57
US,40.14,-77.56
US,40.23,-74.94
US,39.99,-75.39
US,40.13,-75.4
US,40.32,-79.69
US,40.22,-75.25
US,40.23,-75.24
US,40.24,-75.24
US,40.13,-75.45
US,40.04,-75.49
US,39.95,-75.21
US,39.95,-75.15
US,40.03,-75.21
US,39.92,-75.17
US,39.95,-75.19
US,40.04,-75.15
US,40.03,-75.23
US,40,-75.23
US,39.95,-75.16
US,39.95,-75.17
US,39.95,-75.17
US,40.01,-75.21
US,39.98,-75.15
US,40,-75.15
US,39.95,-75.17
US,39.95,-75.16
US,39.94,-75.16
US,39.94,-75.15
US,40.01,-75.21
US,40.1,-75.02
US,39.95,-75.2
US,39.96,-75.19
US,40.1,-75.01
US,40.08,-75.21
US,39.95,-75.17
US,39.95,-75.16
US,39.95,-75.2
US,39.95,-75.17
US,39.95,-75.17
US,40.05,-75.06
US,39.95,-75.19
US,40.07,-75.01
US,39.95,-75.19
US,39.95,-75.16
US,39.95,-75.16
US,39.95,-75.15
US,39.99,-75.09
US,39.95,-75.17
US,39.95,-75.16
US,40,-75.22
US,39.95,-75.16
US,39.96,-75.17
US,40.09,-74.96
US,39.95,-75.17
US,39.88,-75.25
US,39.95,-75.19
US,39.95,-75.17
US,40.5,-80.26
US,40.44,-79.96
US,40.44,-79.96
US,40.44,-79.92
US,40.44,-79.99
US,40.45,-80.01
US,40.43,-79.92
US,40.39,-80.07
US,40.42,-80.05
US,40.5,-80.26
US,40.53,-80.01
US,40.44,-80
US,40.46,-79.94
US,40.46,-79.94
US,40.46,-79.92
US,40.55,-80.05
US,40.45,-80.16
US,40.44,-80.15
US,40.4,-80.04
US,40.46,-79.93
US,40.45,-80.16
US,40.34,-80.06
US,40.54,-80.01
US,40.36,-80.05
US,40.46,-79.95
US,40.44,-79.95
US,40.55,-80.02
US,40.52,-79.85
US,40.5,-79.85
US,40.44,-80
US,40.44,-80
US,40.44,-79.77
US,40.44,-79.99
US,40.53,-80.01
US,40.54,-80.07
US,40.43,-79.81
US,40.44,-80
US,40.44,-79.99
US,40.43,-79.98
US,40.44,-79.96
US,40.44,-80
US,40.45,-79.93
US,40.44,-80
US,40.44,-80
US,40.45,-80.18
US,40.21,-77.28
US,40.1,-75.29
US,40.1,-75.29
US,40.11,-75.29
US,40.24,-75.57
US,40.45,-75.36
US,40.46,-75.37
US,40.31,-75.86
US,40.12,-75.14
US,40.21,-75.5
US,40.21,-75.5
US,41.06,-75.32
US,41.41,-75.67
US,41.41,-75.66
US,40.84,-76.83
US,40.8,-76.87
US,40.84,-76.84
US,40.54,-80.18
US,40.54,-80.19
US,40.06,-77.52
US,39.77,-76.67
US,41.06,-80.05
US,40.1,-79.2
US,40.03,-79.12
US,40.02,-79.08
US,40.08,-75.44
US,39.91,-75.35
US,39.91,-75.34
US,40.19,-75.23
US,40.8,-77.86
US,40.79,-77.84
US,40.79,-77.86
US,40.81,-77.91
US,40.26,-75.65
US,40.26,-75.65
US,40.98,-75.2
US,40.57,-79.8
US,40.4,-75.93
US,40.14,-74.96
US,40.57,-75.56
US,40.55,-75.6
US,39.91,-79.76
US,40.81,-77.86
US,39.96,-75.29
US,40.17,-75.04
US,40.52,-79.81
US,40.04,-75.35
US,40.21,-75.1
US,40.22,-75.14
US,40.19,-80.22
US,40.18,-80.23
US,40.06,-78.09
US,40.04,-75.38
US,40.04,-75.37
US,40.07,-75.43
US,39.95,-75.6
US,39.97,-75.58
US,40,-75.57
US,39.96,-75.61
US,39.82,-75.87
US,40.41,-79.92
US,40.41,-79.92
US,40.34,-76
US,39.9,-75.56
US,40.62,-80.05
US,40.62,-80.09
US,40.63,-80.06
US,40.63,-75.48
US,40.63,-75.48
US,41.24,-75.89
US,41.24,-75.86
US,41.24,-77
US,40.14,-75.12
US,40.14,-75.12
US,40,-75.27
US,40,-75.28
US,40.34,-75.98
US,40.2,-74.86
